app_name,review_text,rating,review_date,sentiment,clean_text,word_count,review_month
Amazon Shopping,This is very good for use,5,2025-11-23 21:29:19,1,good use,2,2025-11
Amazon Shopping,"Becoming worst day by day.They are not providing delivery on time in spite of being prime customer. Updating the incorrect reason as delivery delay and the reason blames customer.One of the delivery delay reason updated by them is ""customer has updated the incorrect address"" where as onto the same address they have delivered 20+ items already.wondering how all of a sudden my address has become incorrect. Reached out to customer care for the same but they are not at all helpful..",1,2025-11-23 21:25:30,0,becoming worst day day providing delivery time spite prime customer updating incorrect reason delivery delay reason blame customer one delivery delay reason updated customer updated incorrect address onto address delivered item already wondering sudden address become incorrect reached customer care helpful,41,2025-11
Amazon Shopping,very good,5,2025-11-23 21:25:12,1,good,1,2025-11
Amazon Shopping,good,5,2025-11-23 21:16:25,1,good,1,2025-11
Amazon Shopping,"Worst app, after taking subscription it never delivers in single day very no use for subscription",1,2025-11-23 21:14:43,0,worst app taking subscription never delivers single day use subscription,10,2025-11
Amazon Shopping,Bad delivery service pls close this Amazon app😡😡,1,2025-11-23 21:13:39,0,bad delivery service pls close amazon app,7,2025-11
Amazon Shopping,Nice shoping app,5,2025-11-23 21:08:14,1,nice shoping app,3,2025-11
Amazon Shopping,amazing,5,2025-11-23 21:05:21,1,amazing,1,2025-11
Amazon Shopping,worst app to much rate best flipkart and meesho. amazon is to much commesion take so the prize is high bad app dont use.,1,2025-11-23 21:02:18,0,worst app much rate best flipkart meesho amazon much commesion take prize high bad app dont use,17,2025-11
Amazon Shopping,Now it is worst app for shopping. dont expect the delivery on time. even they are not able to answer too when you will get the product. even the next day prepaid delivery product and i am prime member also and product not delivered. last time to diwali wala product chhath puja par bhi nahi mila.,1,2025-11-23 20:59:18,0,worst app shopping dont expect delivery time even able answer get product even next day prepaid delivery product prime member also product delivered last time diwali wala product chhath puja par bhi nahi mila,34,2025-11
Amazon Shopping,Awsome,5,2025-11-23 20:52:49,1,awsome,1,2025-11
Amazon Shopping,nice,4,2025-11-23 20:51:13,1,nice,1,2025-11
Amazon Shopping,pefect,5,2025-11-23 20:48:25,1,pefect,1,2025-11
Amazon Shopping,they fool in return items . they will take ur payment in cash and online and while refund they will give u gift card. but will return ur money. biggest cheater stop using Amazon.and customer care is not at all helpful,1,2025-11-23 20:47:23,0,fool return item take payment cash online refund give gift card return money biggest cheater stop using amazon customer care helpful,21,2025-11
Amazon Shopping,bahut hi badhiya hai bhai Yahan per se aap Kuchh Bhi batao,5,2025-11-23 20:46:55,1,bahut badhiya hai bhai yahan per aap kuchh bhi batao,10,2025-11
Amazon Shopping,"where is my stuff?no call ,no contact my stuff shows delivered how? delivery service is very poor, even I pay extra to get my stuff asap.",1,2025-11-23 20:43:47,0,stuff call contact stuff show delivered delivery service poor even pay extra get stuff asap,15,2025-11
Amazon Shopping,बेस्ट,5,2025-11-23 20:37:35,1,,0,2025-11
Amazon Shopping,very nice app,5,2025-11-23 20:30:43,1,nice app,2,2025-11
Amazon Shopping,"I had ordered several items from Amazon, and except for one item, all others were delivered to me. When I complained to Amazon about this, they refused to take responsibility. From now on, I will have to think twice before ordering anything, because I am no longer sure whether Amazon will actually deliver my item or not. This experience has completely shaken my trust, and it’s unfortunate that a platform as big as Amazon can fail its customers in such a disappointing way.",1,2025-11-23 20:29:21,0,ordered several item amazon except one item others delivered complained amazon refused take responsibility think twice ordering anything longer sure whether amazon actually deliver item experience completely shaken trust unfortunate platform big amazon fail customer disappointing way,37,2025-11
Amazon Shopping,Happy app,4,2025-11-23 20:20:13,1,happy app,2,2025-11
Amazon Shopping,👍,5,2025-11-23 20:16:31,1,,0,2025-11
Amazon Shopping,🙂,4,2025-11-23 20:06:53,1,,0,2025-11
Amazon Shopping,very good app. Really i like this app,5,2025-11-23 19:58:55,1,good app really like app,5,2025-11
Amazon Shopping,😃,5,2025-11-23 19:55:08,1,,0,2025-11
Amazon Shopping,ispar mene ek oder kiya tha par wo product galat aaya or usko return Kiya to abhi tak koi response nhi mila or nhi mere paise,1,2025-11-23 19:47:11,0,ispar mene oder kiya tha par product galat aaya usko return kiya abhi tak koi response nhi mila nhi mere paisa,21,2025-11
Amazon Shopping,nice 🙂,5,2025-11-23 19:45:34,1,nice,1,2025-11
Amazon Shopping,very poor custmer care services,1,2025-11-23 19:41:07,0,poor custmer care service,4,2025-11
Amazon Shopping,Amazon apps shopping ke liye best application. ( nice 👍 ),5,2025-11-23 19:38:29,1,amazon apps shopping liye best application nice,7,2025-11
Amazon Shopping,Nice,5,2025-11-23 19:33:54,1,nice,1,2025-11
Amazon Shopping,ok,5,2025-11-23 19:11:48,1,,0,2025-11
Amazon Shopping,सुंदर,4,2025-11-23 19:10:33,1,,0,2025-11
Amazon Shopping,Never Shop frm ths app Mere dinner set order kiya jo mgaya tha same nh tha isliye return kiya ... Na pese refund kiye aur nh dinner set aaya kisi bhi custom care se bhi bat nh ho paye Tweet bhi kiya pr kuch nh hua abhi tk @AmazonIndia,1,2025-11-23 19:05:00,0,never shop frm th app mere dinner set order kiya mgaya tha tha isliye return kiya pese refund kiye aur dinner set aaya kisi bhi custom care bhi bat paye tweet bhi kiya kuch hua abhi amazonindia,37,2025-11
Amazon Shopping,good,4,2025-11-23 19:00:36,1,good,1,2025-11
Amazon Shopping,good,4,2025-11-23 18:55:11,1,good,1,2025-11
Amazon Shopping,"In Amazon, some of the products are low in quality which i received",1,2025-11-23 18:55:09,0,amazon product low quality received,5,2025-11
Amazon Shopping,यह कंपनी फ्रॉड करती है इस कंपनी से सामान मांगते समय कभी वे ऑनलाइन पेमेंट ना करना कैश ऑन डिलीवरी की पेमेंट करना नहीं तो आपके साथ भी फ्रॉड हो जाएगा समान भेजेंगे नहीं और आप को डिलीवरी दिखा दिया जाएगा फिर आप की कोई सुनने वाला नहीं है,1,2025-11-23 18:53:22,0,,0,2025-11
Amazon Shopping,nice app,5,2025-11-24 18:36:34,1,nice app,2,2025-11
Amazon Shopping,"never use this app all the agents are scammer and if you will ever face a problem then know your problem won't be solved, bunches of scammer",1,2025-11-24 18:36:18,0,never use app agent scammer ever face problem know problem solved bunch scammer,13,2025-11
Amazon Shopping,Worst it doesn't work at crt time,1,2025-11-24 18:33:12,0,worst work crt time,4,2025-11
Amazon Shopping,wow,5,2025-11-24 18:32:44,1,wow,1,2025-11
Amazon Shopping,I hate you amazon,1,2025-11-24 18:21:52,0,hate amazon,2,2025-11
Amazon Shopping,managing this app is getting worse,1,2025-11-24 18:19:02,0,managing app getting worse,4,2025-11
Amazon Shopping,"“I’m seriously frustrated with this app. I got the wrong item twice, even in replacement. If sellers can’t send the correct product, fix the system or remove them.”",1,2025-11-24 18:06:44,0,seriously frustrated app got wrong item twice even replacement seller send correct product fix system remove,16,2025-11
Amazon Shopping,I like amazing,5,2025-11-24 18:05:13,1,like amazing,2,2025-11
Amazon Shopping,good,5,2025-11-24 18:01:02,1,good,1,2025-11
Amazon Shopping,good,5,2025-11-24 18:00:52,1,good,1,2025-11
Amazon Shopping,apart from hdfc bank they dont accept any other credit card i want to purchase nescafe sunrise 1kg but no option for icici bank credit card only hdfc is accepted on all products or amazon pay,1,2025-11-24 17:57:30,0,apart hdfc bank dont accept credit card want purchase nescafe sunrise option icici bank credit card hdfc accepted product amazon pay,21,2025-11
Amazon Shopping,"Not given services properly, customer care also not reachable",1,2025-11-24 17:49:58,0,given service properly customer care also reachable,7,2025-11
Amazon Shopping,good,5,2025-11-24 17:46:38,1,good,1,2025-11
Amazon Shopping,"customer service is getting worse day by day, there is no option to connect with customer care, amazon is not useful now",1,2025-11-24 17:43:27,0,customer service getting worse day day option connect customer care amazon useful,12,2025-11
Amazon Shopping,not cash on delivery 😔😔,5,2025-11-24 17:39:21,1,cash delivery,2,2025-11
Amazon Shopping,"I ordered twice from this app and both the times the delivery man was not picking the call, they give service number which keeps on showing busy . I would prefer other apps like flipkart which value their customers time",1,2025-11-24 17:34:44,0,ordered twice app time delivery man picking call give service number keep showing busy would prefer apps like flipkart value customer time,22,2025-11
Amazon Shopping,"Don't order the product using a prepaid method. Two weeks ago, I ordered one product, and after some time, the status suddenly showed that the product was delivered. I never received the product. When I reached out to Amazon customer support, they told me they were unable to help me with this issue. In this way, I lost my money to Amazon without getting anything in return.",1,2025-11-24 17:30:26,0,order product using prepaid method two week ago ordered one product time status suddenly showed product delivered never received product reached amazon customer support told unable help issue way lost money amazon without getting anything return,36,2025-11
Amazon Shopping,fake platform. not refund long time maxim 20 days refund installation,1,2025-11-24 17:19:13,0,fake platform refund long time maxim day refund installation,9,2025-11
Amazon Shopping,improve,5,2025-11-24 17:18:01,1,improve,1,2025-11
Amazon Shopping,very bad service of amazon for regarding of product return no specialist team have the answer they cut the chat.what the use of prime membership,1,2025-11-24 17:05:40,0,bad service amazon regarding product return specialist team answer cut chat use prime membership,14,2025-11
Amazon Shopping,very very very bad product .alla are fake . cheap 😡,1,2025-11-24 17:05:19,0,bad product alla fake cheap,5,2025-11
Amazon Shopping,good shop quality nice,4,2025-11-24 16:52:36,1,good shop quality nice,4,2025-11
Amazon Shopping,"Worst service. It showed delivery today, but it was not delivered and there are no updates.",1,2025-11-24 16:44:49,0,worst service showed delivery today delivered update,7,2025-11
Amazon Shopping,This is a pathetic app. They don't give any option to contact customer service agent...... i have been waiting for my parcel since morning... wanted to contact delivery agent but they didn't provide his contact number. They just give tension to their customers nothing else.,2,2025-11-24 16:41:32,0,pathetic app give option contact customer service agent waiting parcel since morning wanted contact delivery agent provide contact number give tension customer nothing else,24,2025-11
Amazon Shopping,Contacting to the amazon customer care is more difficult and getting worse day by day.,1,2025-11-24 16:24:47,0,contacting amazon customer care difficult getting worse day day,9,2025-11
Amazon Shopping,"Pathetic Customer Service,Pathetic delivery attempts on office address and Pathetic response from social media escalation as well...at the end there is no one to resolve my issue from last few year's.So whoever doing order in Hiranandani Estate Thane in that zone please don't put order as they have Pathetic delivery issues in that area. And their customer service team just putting calls on hold for long time so that u will frustrate and leave the topic.",1,2025-11-24 16:22:23,0,pathetic customer service pathetic delivery attempt office address pathetic response social medium escalation well end one resolve issue last year whoever order hiranandani estate thane zone please put order pathetic delivery issue area customer service team putting call hold long time frustrate leave topic,44,2025-11
Amazon Shopping,సూపర్ పవర్ ఫుల్ ఆప్,5,2025-11-24 16:08:38,1,,0,2025-11
Amazon Shopping,very very bad customer service... cant find a help number that is working..,1,2025-11-24 16:01:22,0,bad customer service cant find help number working,8,2025-11
Amazon Shopping,I am the oldest customer but now facing lot of issues from renowned amazon organization.. either I receive torn food packets or missing products everytime I buy. I have to think twice when I buy ... Don't know what happened to amazon. if you are not taking these matters seriously then what will happen to old customers... Top of that customer care number is not working . I press 1 then no response onto my mobile . You should do something .,1,2025-11-24 15:47:33,0,oldest customer facing lot issue renowned amazon organization either receive torn food packet missing product everytime buy think twice buy know happened amazon taking matter seriously happen old customer top customer care number working press response onto mobile something,39,2025-11
Amazon Shopping,superb,5,2025-11-24 15:40:14,1,superb,1,2025-11
Amazon Shopping,"Just deleted a good review I wrote to amazon cause it was the biggest mistake. this is the worst app when it comes to delivering items especially from Amazon fresh. I have ordered twice but failed to get delivered both times. I belong to city area but now living in a village because of some circumstances, I thought flipkart amazon would work here as they show serviceable to my pincode unlike zomato Swiggy. so I tried flipkart groceries but they clearly mention no service continue......",2,2025-11-24 15:39:47,0,deleted good review wrote amazon cause biggest mistake worst app come delivering item especially amazon fresh ordered twice failed get delivered time belong city area living village circumstance thought flipkart amazon would work show serviceable pincode unlike zomato swiggy tried flipkart grocery clearly mention service continue,46,2025-11
Amazon Shopping,"amazon used to be a great service. now they are the worst. If you have any issue with a product, it is impossible to contact customer support. Their help topics and videos mention a ""Chat with us"" or "" Get a call"" but the buttons/ links for these simply don't exist, neither on the app, nor on their website. Rufus is a joke and isn't intended for troubleshooting, I suspect. They have partnered with delivery and pick-up agents who will cancel deliveries and pickups whimsically.",1,2025-11-24 15:37:26,0,amazon used great service worst issue product impossible contact customer support help topic video mention chat get call button link simply exist neither app website rufus joke intended troubleshooting suspect partnered delivery pick agent cancel delivery pickup whimsically,38,2025-11
Amazon Shopping,gadariya happy,5,2025-11-24 15:24:43,1,gadariya happy,2,2025-11
Amazon Shopping,good,1,2025-11-24 15:23:18,0,good,1,2025-11
Amazon Shopping,very good,5,2025-11-24 15:20:29,1,good,1,2025-11
Amazon Shopping,zero star product return policy problem,1,2025-11-24 15:20:24,0,zero star product return policy problem,6,2025-11
Amazon Shopping,top class app,5,2025-11-24 15:19:23,1,top class app,3,2025-11
Amazon Shopping,cheating customer as some of the items can't be cancelled even after placing order and app is not user friendly,1,2025-11-24 15:18:31,0,cheating customer item cancelled even placing order app user friendly,10,2025-11
Amazon Shopping,delivered thrash,1,2025-11-24 15:17:32,0,delivered thrash,2,2025-11
Amazon Shopping,good company,4,2025-11-24 15:13:14,1,good company,2,2025-11
Amazon Shopping,"Customer care used to help me alot before but now they are complete trash, doesn't even solved my problem of refund and also delivery boy called me for 10 minutes continuously while my hand was busy, and when I was finally free I called him multiple times but he didn't recieve. and he returned the product stating I rejected. what a joke they made of me when I was the one looking forward to it the whole day, and just because I was busy for 10 minutes, he didn't wait or even tried next day.",1,2025-11-24 15:11:26,0,customer care used help alot complete trash even solved problem refund also delivery boy called minute continuously hand busy finally free called multiple time recieve returned product stating rejected joke made one looking forward whole day busy minute wait even tried next day,43,2025-11
Amazon Shopping,mast,4,2025-11-24 15:10:48,1,mast,1,2025-11
Amazon Shopping,Order Status shows Delivered but still order not received. Worst services.,1,2025-11-24 14:51:29,0,order status show delivered still order received worst service,9,2025-11
Amazon Shopping,good,5,2025-11-24 14:50:20,1,good,1,2025-11
Amazon Shopping,very bad service. jab aap costumer tak saman deliver nhi kar sakte fir kyu adress accept krte ho,1,2025-11-24 14:47:16,0,bad service jab aap costumer tak saman deliver nhi kar sakte fir kyu adress accept krte,16,2025-11
Amazon Shopping,this app soo coul,5,2025-11-24 14:44:37,1,app soo coul,3,2025-11
Amazon Shopping,nice,5,2025-11-24 14:42:22,1,nice,1,2025-11
Amazon Shopping,facilities are so dumb to get refund is so difficult in Amazon what disturbing experience with this app,1,2025-11-24 14:38:37,0,facility dumb get refund difficult amazon disturbing experience app,9,2025-11
Amazon Shopping,very nice,5,2025-11-24 14:35:36,1,nice,1,2025-11
Amazon Shopping,very good,5,2025-11-24 14:34:51,1,good,1,2025-11
Amazon Shopping,Best,5,2025-11-24 14:32:39,1,best,1,2025-11
Amazon Shopping,good,5,2025-11-24 14:29:35,1,good,1,2025-11
Amazon Shopping,"worst service ever customer service is hell worst. Everything goes pretty well until you pay. Either they delivers the low quality product or don't deliver the right product. If you want to return the item then real drama starts, that they don't take any responsibility in returning the product their agent just calls you and says i am at pickup point but in real there is no one,then after the agent will not even answer your calls and the Customer care keep saying that we don't have this authority",1,2025-11-24 14:19:00,0,worst service ever customer service hell worst everything go pretty well pay either delivers low quality product deliver right product want return item real drama start take responsibility returning product agent call say pickup point real one agent even answer call customer care keep saying authority,46,2025-11
Amazon Shopping,unable to download from.play store...after installing it immediately gets cancelled.. tried every means.. not possible to instal.. app which was there all of a sudden vanished.. reinstalling not possible pl guide,2,2025-11-24 14:16:45,0,unable download play store installing immediately get cancelled tried every mean possible instal app sudden vanished reinstalling possible guide,19,2025-11
Amazon Shopping,"Very disappointed recently. Nowadays, Amazon takes too long to get items shipped and thus taking too much time to deliver items even though I subscribed Prime.",1,2025-11-24 14:13:26,0,disappointed recently nowadays amazon take long get item shipped thus taking much time deliver item even though subscribed prime,19,2025-11
Amazon Shopping,good,5,2025-11-24 14:07:18,1,good,1,2025-11
Amazon Shopping,My experience with Amazon has become untenable for the following reasons: Delivery Process: The service standard has deteriorated sharply; orders are frequently delayed or cancelled unilaterally. Tracking: Shipment updates are now erratic and cannot be trusted. Customer Support: This is the worst support experience in the online shopping sector. The team is never helpful and refuses to resolve valid escalations. Pricing: The value proposition is gone. Products are consistently overpriced,1,2025-11-24 14:04:36,0,experience amazon become untenable following reason delivery process service standard deteriorated sharply order frequently delayed cancelled unilaterally tracking shipment update erratic trusted customer support worst support experience online shopping sector team never helpful refuse resolve valid escalation pricing value proposition gone product consistently overpriced,44,2025-11
Amazon Shopping,this is waste app..... don't buy anything in this app this company cheating me.....,1,2025-11-24 13:51:43,0,waste app buy anything app company cheating,7,2025-11
Amazon Shopping,Thank,5,2025-11-24 13:50:55,1,thank,1,2025-11
Amazon Shopping,super speed,5,2025-11-24 13:31:03,1,super speed,2,2025-11
Amazon Shopping,good product,5,2025-11-24 13:13:04,1,good product,2,2025-11
Amazon Shopping,I have ordered mosquito repellent band but received the empty package I have already paid for that what is this service don't u guys have any authenticity for a solution always keeping calls on hold for hours,1,2025-11-24 13:12:53,0,ordered mosquito repellent band received empty package already paid service guy authenticity solution always keeping call hold hour,18,2025-11
Amazon Shopping,i get everything I need in this app,5,2025-11-24 13:11:04,1,get everything need app,4,2025-11
Amazon Shopping,cash on delivery option is not available on my location 😭😭,1,2025-11-24 12:58:20,0,cash delivery option available location,5,2025-11
Amazon Shopping,"All guys be watchful with ""Pay Later"" service. The order placed when the Amazon App was not even installed on my phone. I received the message & installed the app to confirm. Yes the order was placed and there was no cancellation option. Customer care saying, I or my family availed it. I live with old parents, the phone was with me, the app was not installed. Still order placed. I had to pay deducted money to unsubscribe the ""pay later"" and they are taking 10 days. Is it internal fraud?",1,2025-11-24 12:57:07,0,guy watchful pay later service order placed amazon app even installed phone received message installed app confirm yes order placed cancellation option customer care saying family availed live old parent phone app installed still order placed pay deducted money unsubscribe pay later taking day internal fraud,46,2025-11
Amazon Shopping,good,5,2025-11-24 12:57:03,1,good,1,2025-11
Amazon Shopping,"This is the worst app , I have ever used, they neither respond to your query or their customer support is not allowed to contact you. very disappointing.",1,2025-11-24 12:56:45,0,worst app ever used neither respond query customer support allowed contact disappointing,12,2025-11
Amazon Shopping,froud item selling,1,2025-11-24 12:41:14,0,froud item selling,3,2025-11
Amazon Shopping,"no repayment , worse delivery",1,2025-11-24 12:39:32,0,repayment worse delivery,3,2025-11
Amazon Shopping,scam app hai,1,2025-11-24 12:34:06,0,scam app hai,3,2025-11
Amazon Shopping,Amazon so beautiful and thankfull Support online payment Shopping,5,2025-11-24 12:28:04,1,amazon beautiful thankfull support online payment shopping,7,2025-11
Amazon Shopping,very good app,5,2025-11-24 12:22:21,1,good app,2,2025-11
Amazon Shopping,Today i realised how Amazon big this much big company. This is a beggar's company. I bought one product and requested for return but almost 1.5 months it not picked up and Amazon mentioned that i should courier to seller but previously it mentioned that in this week not picked up then auto refund will be initiated. If i courier to seller then who will give me courier money? Finally my 1300/- eaten by Amazon.,1,2025-11-24 12:19:01,0,today realised amazon big much big company beggar company bought one product requested return almost month picked amazon mentioned courier seller previously mentioned week picked auto refund initiated courier seller give courier money finally eaten amazon,36,2025-11
Amazon Shopping,good,5,2025-11-24 12:16:51,1,good,1,2025-11
Amazon Shopping,"Very inefficient system of delivery, pickup, refund. They are looters. Not refunding my money for the order they have cancelled and asking me to wait for seller reply. order was cancelled by Amazon and asking me to wait for seller reply",1,2025-11-24 12:04:40,0,inefficient system delivery pickup refund looter refunding money order cancelled asking wait seller reply order cancelled amazon asking wait seller reply,21,2025-11
Amazon Shopping,"Amazon team, I order a product on 15 Nov and today is 24 nov, order date was 23 but I waited a whole day for this, order is not delivered still today I'm Aashish kumar and I am not satisfied with this type of service",1,2025-11-24 11:54:26,0,amazon team order product nov today nov order date waited whole day order delivered still today aashish kumar satisfied type service,21,2025-11
Amazon Shopping,nice,2,2025-11-24 11:27:42,0,nice,1,2025-11
Amazon Shopping,good,5,2025-11-24 11:22:39,1,good,1,2025-11
Amazon Shopping,this app is very helpful for amazon seller this app is very easy so download this app and start your journey. thank you for amazon for this app,5,2025-11-24 11:20:51,1,app helpful amazon seller app easy download app start journey thank amazon app,13,2025-11
Amazon Shopping,its high time for amazon to close their operations in india if they cant handle customers.... Third Grade......,1,2025-11-24 11:16:13,0,high time amazon close operation india cant handle customer third grade,11,2025-11
Amazon Shopping,very good 👍,5,2025-11-24 11:15:06,1,good,1,2025-11
Amazon Shopping,good,1,2025-11-24 11:06:33,0,good,1,2025-11
Amazon Shopping,ok,5,2025-11-24 10:54:24,1,,0,2025-11
Amazon Shopping,"The Amazon app itself is good and offers N number of products, but the there is issue with the after sales service. In the recent updates, they have hidden 'chat with us' and 'call me' options from the app and made impossible to reach the support. 1 day delivery items are rarely getting delivered on the next day and has become a joke. The delivery guys are unprofessional (also kaamchor), they're giving missed call for less than 1 second and then marking the items undeliverable.",2,2025-11-24 10:52:21,0,amazon app good offer number product issue sale service recent update hidden chat call option app made impossible reach support day delivery item rarely getting delivered next day become joke delivery guy unprofessional also kaamchor giving missed call less second marking item undeliverable,43,2025-11
Amazon Shopping,super app,5,2025-11-24 10:50:50,1,super app,2,2025-11
Amazon Shopping,"am extremely disappointed with the service quality. This has happened multiple times: Delivery to the wrong address even after providing the correct details. Rude behavior from delivery staff, followed by repeated “sorry sir” without any real solution. No proper customer support even after raising complaints. No benefits or compensation, despite delays, errors, and inconvenience. Although I have taken the premium subscription, I still do not receive any vouchers, benefits, or priority service.",1,2025-11-24 10:49:51,0,extremely disappointed service quality happened multiple time delivery wrong address even providing correct detail rude behavior delivery staff followed repeated sorry sir without real solution proper customer support even raising complaint benefit compensation despite delay error inconvenience although taken premium subscription still receive voucher benefit priority service,47,2025-11
Amazon Shopping,"I don't even want to open the amazon app. slowest Ecom app in this world. UI/UX is so bad and outdated compared other apps like flipkart/meesho. if you fix the app frontend UI UX , flipkart will die in india ngl",1,2025-11-24 10:48:57,0,even want open amazon app slowest ecom app world bad outdated compared apps like flipkart meesho fix app frontend flipkart die india ngl,23,2025-11
Amazon Shopping,delivery boy refused to deliver at my place,1,2025-11-24 10:48:38,0,delivery boy refused deliver place,5,2025-11
Amazon Shopping,nice app,5,2025-11-24 10:48:21,1,nice app,2,2025-11
Amazon Shopping,"It's been more than a month since I ordered a Laptop, still your team is saying it would take 10-15 days ... seriously? payment is already done so now I can't even order it from anywhere else Really disappointed",2,2025-11-24 10:47:15,0,month since ordered laptop still team saying would take day seriously payment already done even order anywhere else really disappointed,20,2025-11
Amazon Shopping,nice,5,2025-11-24 10:36:24,1,nice,1,2025-11
Amazon Shopping,Amazon is getting worse day by day,1,2025-11-24 10:27:48,0,amazon getting worse day day,5,2025-11
Amazon Shopping,best,5,2025-11-24 10:23:42,1,best,1,2025-11
Amazon Shopping,poor service it's take to much time for delivery not response for any one for any issue its only show date it's come delivery today or tomorrow but not response any one it's already take 10 days for delivery and no update,1,2025-11-24 10:22:10,0,poor service take much time delivery response one issue show date come delivery today tomorrow response one already take day delivery update,22,2025-11
Amazon Shopping,very bad experience order cancel,1,2025-11-24 10:07:49,0,bad experience order cancel,4,2025-11
Amazon Shopping,not opening,1,2025-11-24 10:06:29,0,opening,1,2025-11
Amazon Shopping,very bad delivery system. commitment date and time of delivery regularly failed for prime customers also. It becomes worse day by day,1,2025-11-24 10:02:21,0,bad delivery system commitment date time delivery regularly failed prime customer also becomes worse day day,16,2025-11
Amazon Shopping,super,1,2025-11-24 10:02:05,0,super,1,2025-11
Amazon Shopping,good,5,2025-11-24 09:58:33,1,good,1,2025-11
Amazon Shopping,delivery delay not customer certification and not good services,1,2025-11-24 09:52:22,0,delivery delay customer certification good service,6,2025-11
Amazon Shopping,Nice,5,2025-11-24 09:27:43,1,nice,1,2025-11
Amazon Shopping,re-registration issue for amazon pay link 😕,2,2025-11-24 09:21:40,0,registration issue amazon pay link,5,2025-11
Amazon Shopping,"it's an American company so please don't use it. use Indian companies like- , meesho,tata , shopsy , Flipkart etc",1,2025-11-24 09:14:50,0,american company please use use indian company like meesho tata shopsy flipkart etc,13,2025-11
Amazon Shopping,"Totally unprofessional service by Amazon, giving wrong updates , cheating customers. there is now no diffrence between amazon and flipkart service",1,2025-11-24 09:12:38,0,totally unprofessional service amazon giving wrong update cheating customer diffrence amazon flipkart service,13,2025-11
Amazon Shopping,સરશ,5,2025-11-24 09:10:51,1,,0,2025-11
Amazon Shopping,super,5,2025-11-24 09:06:40,1,super,1,2025-11
Amazon Shopping,good,5,2025-11-24 09:05:57,1,good,1,2025-11
Amazon Shopping,thank you,5,2025-11-24 09:02:13,1,thank,1,2025-11
Amazon Shopping,nice,5,2025-11-24 09:00:59,1,nice,1,2025-11
Amazon Shopping,Very Worse Service.... I did an online payment for the product but I didn't get it... It's showing delivered... after calling customer care of amazon they said they can't do anything on this.... Very Worse Service,1,2025-11-24 08:59:14,0,worse service online payment product get showing delivered calling customer care amazon said anything worse service,16,2025-11
Amazon Shopping,"the worst of the worst delivery service I have never seen this kind of service in my life can't even able to deliver small items at mentioned date and too late sometimes it gets cancelled I am really annoyed, this is worst. coustomer service is good. but this whole delivery thisg is worst.",2,2025-11-24 08:49:30,0,worst worst delivery service never seen kind service life even able deliver small item mentioned date late sometimes get cancelled really annoyed worst coustomer service good whole delivery thisg worst,30,2025-11
Amazon Shopping,"Amazon is a fraud, don't buy digigold from them. they are not returning my money",1,2025-11-24 08:32:42,0,amazon fraud buy digigold returning money,6,2025-11
Amazon Shopping,"I've ordered an Asus vivobook 16 laptop from Amazon on 22nd November and after i placed the order they told it will be delivered at 23rd November. When I started to track my laptop it showed that ""We're Facing Problem"" and said if by 25th of November the laptop has not been delivered please contact the Amazon services. So I waited till the next day and after i saw the they're telling that we will refund your amount but laptop won't come...So Amazon started taking there own decision. Hate you.",1,2025-11-24 08:13:54,0,ordered asus vivobook laptop amazon november placed order told delivered november started track laptop showed facing problem said november laptop delivered please contact amazon service waited till next day saw telling refund amount laptop come amazon started taking decision hate,40,2025-11
Amazon Shopping,"There is no contact customer service directly, you always divert customers to pre defined answers and/or sellers. Here no one is available to listen to customers concerns. Really disappointed with Amazon.",1,2025-11-24 07:57:50,0,contact customer service directly always divert customer pre defined answer seller one available listen customer concern really disappointed amazon,19,2025-11
Amazon Shopping,Amazon ma month ma 1 time Amazon gift card offer kiu nahi mil raha ha... Amazon ma shoping or bill payment hoga ki nahi...,1,2025-11-24 07:47:27,0,amazon month time amazon gift card offer kiu nahi mil raha amazon shoping bill payment hoga nahi,17,2025-11
Amazon Shopping,goooooooood,5,2025-11-24 07:40:23,1,goooooooood,1,2025-11
Amazon Shopping,worst customer support from amazon the product is not delivered but status shows the item delivered to the resident.. no support from customer care they did not provide a number. do not order from this worst support app. Don't lose your money,1,2025-11-24 07:26:48,0,worst customer support amazon product delivered status show item delivered resident support customer care provide number order worst support app lose money,22,2025-11
Amazon Shopping,some delivery issus,4,2025-11-24 07:22:51,1,delivery issus,2,2025-11
Amazon Shopping,super,5,2025-11-24 06:34:05,1,super,1,2025-11
Amazon Shopping,ok,1,2025-11-24 06:02:52,0,,0,2025-11
Amazon Shopping,good,5,2025-11-24 05:58:36,1,good,1,2025-11
Amazon Shopping,it is an wonderful app who is interest in online shopping,5,2025-11-24 05:55:38,1,wonderful app interest online shopping,5,2025-11
Amazon Shopping,forced to write this..what is the point of removing the customer support chart and call options..how to contact customer support for the issues with Amazon?,1,2025-11-24 03:49:30,0,forced write point removing customer support chart call option contact customer support issue amazon,14,2025-11
Amazon Shopping,i love this amazon,5,2025-11-24 03:29:28,1,love amazon,2,2025-11
Amazon Shopping,"worst app, it stopped even low by placing marketplace fee",1,2025-11-24 02:42:26,0,worst app stopped even low placing marketplace fee,8,2025-11
Amazon Shopping,i wrote 7 reviews and was not told a joke. this is unacceptable.,1,2025-11-24 02:10:36,0,wrote review told joke unacceptable,5,2025-11
Amazon Shopping,Amazon good app,5,2025-11-24 01:11:53,1,amazon good app,3,2025-11
